code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
002429,141,2013-06-25,2019-02-18,2015-06-24,461,1.89,-0.36923076923076925,False,1741,True
002430,900,2015-09-23,2020-07-17,2020-09-21,1203,4.93,-0.48435283094632575,True,1479,True
002436,17,2019-03-20,2019-08-07,2020-02-25,226,0.93,-0.22805257878899865,False,407,True
002439,23,2014-09-22,2015-03-16,2015-05-18,95,0.39,-0.1983632112236945,False,1340,True
002444,652,2013-07-31,2020-07-06,2015-05-21,434,1.78,-0.24334600760456282,False,1753,True
002456,156,2013-03-29,2019-07-22,2017-10-17,1053,4.32,-0.6861098292570373,False,1805,True
002459,109,2020-02-14,2020-12-17,2021-07-29,356,1.46,-0.4701922767238881,False,135,True
002460,1276,2015-03-24,2020-11-19,2016-07-15,307,1.26,-0.5504914285714286,False,1312,True
002461,1,2014-01-13,2014-01-13,2015-06-03,337,1.38,-0.31014884979702306,False,1566,True
002463,1185,2014-09-09,2020-12-31,2015-06-11,183,0.75,-0.25441448333014594,False,1499,True
002465,229,2013-08-30,2014-09-01,2015-05-12,385,1.58,-0.2691272587466359,False,1623,True
002466,1181,2015-03-13,2020-12-31,2015-11-19,169,0.69,-0.588986863415512,False,1369,True
002468,1,2015-07-22,2015-07-22,2016-01-05,37,0.15,-0.38594304546222746,False,1087,True
002470,154,2013-09-05,2014-08-29,2015-05-18,403,1.65,-0.26483472720031853,False,1499,True
002471,47,2014-10-29,2015-03-03,2015-06-11,117,0.48,-0.26355874779780464,False,504,True
002475,1429,2013-09-12,2019-10-09,2015-06-11,420,1.72,-0.22060743868767263,True,1737,True
002481,112,2016-01-28,2019-08-08,2020-07-09,1080,4.43,-0.720314318975553,False,979,True
002482,11,2014-08-05,2014-08-29,2015-06-04,180,0.74,-0.2079575596816976,False,1353,True
002484,128,2017-11-27,2020-12-31,2022-08-15,1146,4.7,-0.49210880935522927,True,580,True
002486,4,2014-04-17,2014-04-22,2016-11-10,561,2.3,-0.6504333470903838,False,89,True
002489,18,2015-02-27,2015-03-30,2015-05-21,57,0.23,-0.10500985470046276,False,1079,True
002491,84,2014-09-09,2015-05-06,2015-05-15,94,0.39,-0.22619411656779398,False,1121,True
002493,1526,2013-11-01,2020-07-06,2015-04-14,349,1.43,-0.22053982883475964,True,1707,True
002497,451,2017-03-29,2020-11-13,2021-01-06,920,3.77,-0.7157264957264957,False,646,True
002498,328,2013-11-06,2015-03-13,2015-05-25,358,1.47,-0.30525974627280295,False,1676,True
002500,609,2011-11-11,2014-11-07,2015-05-25,737,3.02,-0.40889370932754887,False,2068,True
002507,37,2017-09-29,2017-12-01,2020-08-21,625,2.56,-0.3655036122720058,False,693,True
002508,366,2013-11-20,2015-09-15,2016-07-11,640,2.62,-0.2653837711275334,True,1710,True
002511,768,2015-05-11,2019-06-14,2020-02-25,1138,4.66,-0.558055768315151,False,1136,True
002517,123,2019-03-15,2020-12-29,2023-04-24,998,4.09,-0.5212569316081331,True,672,True
002518,367,2017-01-16,2020-12-28,2021-08-13,1114,4.57,-0.6581404876204082,False,945,True
002522,16,2015-02-25,2015-03-20,2015-06-02,62,0.25,-0.1133761621545627,False,705,True
002531,802,2016-09-27,2020-09-11,2021-09-22,1207,4.95,-0.5789049400232169,False,1408,True
002534,234,2016-12-15,2020-12-22,2021-12-10,1213,4.97,-0.5584034120629301,False,618,True
002541,7,2020-05-13,2020-05-28,2021-06-23,271,1.11,-0.39910485556962405,False,154,True
002544,40,2014-09-01,2014-11-20,2015-05-11,165,0.68,-0.18068401806840173,False,1061,True
002550,6,2014-04-10,2014-04-17,2015-05-26,275,1.13,-0.2481067435989902,False,313,True
002555,341,2016-12-14,2019-08-30,2020-07-13,858,3.52,-0.6490633119102966,False,1089,True
002557,855,2015-02-25,2019-05-27,2020-02-25,1179,4.83,-0.4178554332216372,True,1518,True
002568,443,2015-02-03,2020-07-03,2015-05-21,60,0.25,-0.10105496946141024,False,767,True
002570,6,2012-08-28,2013-01-18,2015-06-12,608,2.49,-0.5192803554519629,False,1203,True
002572,38,2015-01-09,2015-03-23,2017-05-12,544,2.23,-0.3916615321421236,False,1403,True
002577,110,2014-04-24,2015-01-16,2015-06-03,261,1.07,-0.23596317957060042,False,634,True
002583,224,2019-11-01,2020-12-21,2024-10-31,1211,4.96,-0.6551298116804039,,1270,True
002585,72,2020-07-09,2020-12-17,2021-08-16,270,1.11,-0.24459838788596755,False,183,True
002594,1370,2012-06-29,2020-10-19,2015-04-02,668,2.74,-0.388421052631579,False,2037,True
002595,92,2020-03-19,2020-12-30,2025-03-19,1211,4.96,-0.46844155844155844,,1458,True
002597,345,2015-07-31,2019-03-01,2020-07-23,1211,4.96,-0.49235389833801524,False,1264,True
002600,1,2019-02-25,2019-02-25,2020-10-28,407,1.67,-0.4041711614527148,False,662,True
002601,678,2015-11-30,2020-03-27,2020-11-16,1168,4.79,-0.34488195425599444,False,1170,True
002602,7,2015-12-08,2020-12-31,2016-12-07,216,0.89,-0.5834730538922155,False,1068,True
002603,722,2016-01-26,2020-12-14,2020-04-16,1027,4.21,-0.44359737453626324,True,1483,True
002607,145,2018-06-04,2019-08-13,2020-05-14,464,1.9,-0.5499514598015245,False,490,True
002617,10,2020-01-07,2020-08-25,2021-11-24,455,1.86,-0.3739872510235459,False,588,True
002624,5,2018-10-11,2018-10-18,2020-07-21,432,1.77,-0.34125396847596545,False,1107,True
002625,116,2015-04-20,2020-07-29,2015-06-01,29,0.12,-0.1967784713171915,False,676,True
002626,948,2015-07-15,2019-12-13,2020-07-14,1211,4.96,-0.4457915598041502,False,1386,True
002631,14,2015-03-03,2015-03-23,2015-05-27,59,0.24,-0.13755191790862453,False,281,True
002643,46,2018-04-26,2018-10-19,2021-11-29,873,3.58,-0.3859417987367768,False,1241,True
002647,454,2016-08-30,2020-02-28,2020-08-06,846,3.47,-0.523062032751869,False,918,True
002648,1082,2016-01-07,2020-10-26,2020-11-16,1179,4.83,-0.5101869666025356,True,1355,True
002653,9,2020-12-16,2020-12-31,2025-08-26,1138,4.66,-0.47807711319822044,,811,True
002657,5,2015-03-02,2015-03-23,2015-05-08,36,0.15,-0.2012092061116203,False,639,True
002668,1,2015-06-03,2015-06-03,2015-11-20,36,0.15,-0.2680819550728215,False,574,True
002673,217,2014-01-07,2014-12-03,2015-03-20,286,1.17,-0.2384247773744549,False,1663,True
002683,199,2015-12-28,2020-02-04,2020-07-07,1095,4.49,-0.5079752838051443,False,431,True
002690,29,2015-08-26,2018-04-19,2020-07-30,1198,4.91,-0.567960352519085,False,1042,True
002705,222,2019-01-22,2020-03-24,2020-05-08,311,1.27,-0.31393896823538603,False,462,True
002709,946,2016-05-04,2020-12-15,2020-12-10,1122,4.6,-0.7540727225335593,False,960,True
002714,973,2015-05-21,2019-09-30,2019-02-11,897,3.68,-0.44982120776660095,True,1312,True
002736,4,2014-12-29,2015-01-05,2015-04-07,63,0.26,-0.191621733720448,False,1433,True
002747,328,2018-03-20,2020-07-07,2021-01-06,672,2.75,-0.5177407675597394,False,486,True
002756,15,2020-12-09,2020-12-31,2021-08-30,177,0.73,-0.39563648160914877,False,15,True
002791,70,2020-02-11,2020-05-26,2020-07-31,117,0.48,-0.23335891974874856,False,221,True
002812,447,2017-10-27,2020-12-02,2020-11-12,740,3.03,-0.4872764738260905,False,478,True
002821,510,2017-11-20,2020-04-03,2020-02-24,548,2.25,-0.35742145178764895,True,710,True
002837,29,2020-02-25,2020-07-17,2025-01-22,1194,4.89,-0.5859428953729282,,29,True
002847,2,2020-04-09,2020-04-15,2025-04-08,1210,4.96,-0.6476119402985074,,179,True
002850,41,2020-03-03,2020-06-18,2021-11-11,412,1.69,-0.4195609802856505,False,173,True
002851,37,2020-03-09,2020-09-11,2025-01-22,1185,4.86,-0.5510015619121452,,194,True
002906,11,2020-10-20,2020-11-03,2021-11-19,265,1.09,-0.3603649393885485,False,53,True
002916,53,2018-01-04,2020-12-28,2020-02-24,516,2.11,-0.41000000000000003,False,471,True
002920,15,2020-06-01,2020-10-26,2022-07-18,517,2.12,-0.398449993849182,False,129,True
300001,264,2014-07-23,2018-10-19,2015-05-19,139,0.57,-0.2795911173775114,False,1480,True
300002,90,2013-05-29,2020-12-28,2015-01-21,302,1.24,-0.4008575176783029,False,1317,True
300003,432,2012-12-31,2015-09-16,2015-02-16,434,1.78,-0.22861303239898068,True,1926,True
300012,719,2015-04-20,2019-08-08,2020-02-07,1136,4.66,-0.6962971782355042,True,1103,True
300014,1226,2014-03-27,2020-09-24,2017-09-11,820,3.36,-0.6266529750698842,True,1355,True
300015,1622,2013-02-08,2020-04-03,2015-04-02,516,2.11,-0.25980514614039474,True,1875,True
300017,211,2013-10-14,2015-01-07,2015-04-02,359,1.47,-0.37954211929200055,True,1697,True
300020,246,2013-09-09,2015-01-30,2015-05-21,404,1.66,-0.3061814676467044,False,999,True
300024,516,2011-03-25,2015-03-12,2014-12-11,898,3.68,-0.44475843146378014,True,1922,True
300026,7,2019-01-02,2019-02-01,2022-01-06,732,3.0,-0.4888151815830344,False,1744,True
300027,114,2010-11-01,2014-05-20,2013-09-05,652,2.67,-0.34219133278822567,False,1735,True
300032,28,2013-06-20,2015-02-09,2015-03-31,366,1.5,-0.36687530091478093,False,668,True
300033,595,2014-11-27,2020-12-31,2015-04-13,89,0.36,-0.30582155342757267,False,1461,True
300034,159,2016-12-12,2020-07-16,2021-11-19,1122,4.6,-0.6199469929654216,False,849,True
300037,211,2015-12-30,2020-09-10,2020-11-05,1179,4.83,-0.4896659165656916,False,342,True
300054,12,2013-03-06,2020-01-23,2015-06-05,508,2.08,-0.32346817370612735,False,701,True
300055,177,2013-05-30,2015-02-12,2015-04-01,397,1.63,-0.3591641034919487,False,1162,True
300058,72,2013-02-22,2019-07-10,2015-06-02,516,2.11,-0.392440996864169,False,1768,True
300059,1468,2013-05-13,2020-06-18,2014-11-18,369,1.51,-0.4527701336162595,True,1759,True
300070,186,2011-05-11,2013-01-17,2013-07-23,527,2.16,-0.3651318205184696,True,2023,True
300072,496,2013-04-26,2016-03-29,2015-05-21,460,1.89,-0.2865959234052765,True,1787,True
300073,901,2015-12-29,2020-09-11,2020-12-21,1190,4.88,-0.581479829201453,False,1082,True
300077,68,2017-04-19,2018-04-26,2021-07-29,1023,4.19,-0.6232813932172319,False,825,True
300079,94,2013-05-20,2014-07-25,2015-06-23,495,2.03,-0.3941605839416058,False,1093,True
300085,85,2014-12-04,2020-12-31,2015-05-25,79,0.32,-0.3306542056074766,False,671,True
300088,85,2015-01-06,2019-02-01,2020-01-06,889,3.64,-0.6301634179956686,False,1336,True
300113,3,2015-03-12,2015-09-14,2015-12-28,126,0.52,-0.5139889797962931,False,1237,True
300115,283,2013-10-30,2019-08-09,2015-06-03,373,1.53,-0.26455552399886395,False,1701,True
300118,147,2018-05-02,2020-05-25,2021-11-19,800,3.28,-0.590138067061144,False,753,True
300122,1499,2013-09-27,2020-04-10,2018-05-02,1051,4.31,-0.6170465593604839,True,1677,True
300124,1142,2011-04-25,2020-07-07,2015-05-20,981,4.02,-0.6330720830113699,True,1739,True
300133,2,2013-05-03,2013-05-06,2015-06-02,392,1.61,-0.41961667894333954,False,1712,True
300134,24,2014-04-01,2014-06-12,2015-03-25,239,0.98,-0.2076378572052784,False,1247,True
300136,330,2015-04-07,2019-01-24,2017-03-03,453,1.86,-0.510044351682755,True,1367,True
300142,1084,2014-02-24,2020-04-02,2017-11-10,643,2.64,-0.44990478182618443,True,1291,True
300146,137,2016-09-14,2017-06-27,2021-05-25,1017,4.17,-0.34503271861986906,False,1626,True
300147,19,2013-12-11,2014-12-30,2015-06-02,359,1.47,-0.3564239839289072,False,913,True
300159,1,2015-03-19,2015-03-19,2015-05-27,47,0.19,-0.11748371248531453,False,878,True
300168,207,2013-08-06,2019-08-14,2015-01-20,288,1.18,-0.375435106911984,False,1477,True
300170,10,2015-01-29,2015-02-26,2015-05-19,71,0.29,-0.2665037092748965,False,1264,True
300171,80,2020-07-07,2020-12-31,2021-08-04,264,1.08,-0.39503141854866886,False,307,True
300176,19,2017-05-24,2017-07-26,2019-03-22,430,1.76,-0.28126367600797,False,450,True
300199,63,2014-09-18,2015-03-11,2015-06-09,152,0.62,-0.2617402340995628,False,896,True
300204,38,2014-09-05,2014-12-18,2015-06-02,177,0.73,-0.27637297874691524,False,786,True
300207,852,2015-08-25,2020-06-17,2020-02-24,1079,4.42,-0.5481509541171457,False,1369,True
300212,418,2013-05-09,2019-02-26,2015-05-12,449,1.84,-0.41491845899314583,False,1501,True
300223,30,2019-09-04,2019-11-29,2021-07-28,458,1.88,-0.6139973839376089,False,297,True
300226,19,2014-08-22,2014-10-24,2015-05-11,170,0.7,-0.3073605185674798,False,1085,True
300229,110,2015-02-03,2020-12-15,2015-06-04,80,0.33,-0.2419856459330143,False,764,True
300236,169,2015-12-02,2019-12-31,2020-07-13,1118,4.58,-0.6730880816989672,False,522,True
300244,28,2014-10-08,2015-02-13,2015-04-16,66,0.27,-0.1372396193942751,False,1264,True
300251,72,2020-02-17,2020-12-28,2025-02-14,1211,4.96,-0.6102031746177955,,1555,True
300253,568,2014-02-14,2019-02-21,2015-04-01,227,0.93,-0.4455443270555811,False,1534,True
300261,42,2020-07-14,2020-10-29,2022-01-14,363,1.49,-0.4277270353243908,False,98,True
300267,5,2014-02-26,2014-03-04,2015-06-02,285,1.17,-0.21036738465246774,False,957,True
300274,1230,2014-12-08,2020-12-31,2015-06-03,107,0.44,-0.15134374904454706,False,1444,True
300285,805,2015-06-29,2019-08-07,2020-06-23,1109,4.55,-0.41058262252421573,False,1169,True
300291,4,2013-05-09,2013-05-15,2015-05-06,402,1.65,-0.40931342173751395,False,591,True
300308,621,2015-06-05,2020-12-31,2020-02-12,996,4.08,-0.714264050800872,False,919,True
300315,23,2013-05-17,2019-07-22,2015-03-10,221,0.91,-0.3892148424714824,False,1487,True
300316,1119,2015-10-21,2020-11-17,2020-10-13,1204,4.93,-0.5495827873939728,True,1268,True
300326,11,2019-07-11,2019-08-19,2020-07-13,243,1.0,-0.2693002245520735,False,592,True
300327,215,2016-07-27,2020-04-03,2021-06-30,1197,4.91,-0.46396806939250124,False,507,True
300339,460,2017-01-09,2020-12-31,2021-07-12,1075,4.41,-0.5544798450976941,False,725,True
300346,46,2020-01-16,2020-04-30,2021-07-29,371,1.52,-0.47394727377532975,False,233,True
300347,1079,2015-03-16,2020-04-03,2019-07-02,1016,4.16,-0.6142193148562576,True,1358,True
300357,349,2017-10-23,2019-07-22,2019-11-01,494,2.02,-0.30200849777282024,True,719,True
300363,171,2019-09-24,2020-12-24,2021-03-26,363,1.49,-0.3051050307457389,False,232,True
300373,67,2020-01-22,2020-06-18,2021-11-30,448,1.84,-0.3729541768155409,False,283,True
300376,174,2018-06-19,2020-02-13,2021-08-16,770,3.16,-0.5196231960874069,False,757,True
300377,10,2020-01-14,2020-10-23,2024-11-29,1181,4.84,-0.6488020176544766,,316,True
300390,12,2020-08-03,2020-12-31,2021-07-09,227,0.93,-0.2606446314925067,False,12,True
300394,228,2019-09-06,2020-12-31,2023-04-06,866,3.55,-0.5300769593215015,True,228,True
300395,108,2020-01-20,2020-12-22,2022-08-03,614,2.52,-0.42289925779830795,True,152,True
300408,38,2016-01-26,2017-01-16,2021-01-18,1202,4.93,-0.435629282365669,False,1203,True
300413,385,2016-04-14,2019-11-29,2020-06-15,755,3.09,-0.3992852888624181,False,666,True
300418,471,2018-05-02,2020-12-31,2023-04-28,1215,4.98,-0.5916683667224285,False,1294,True
300432,92,2020-06-04,2020-12-31,2021-07-29,281,1.15,-0.2992552471225457,False,92,True
300433,301,2018-04-23,2019-12-04,2021-01-13,665,2.73,-0.6366123172735922,False,946,True
300438,32,2020-11-04,2020-12-31,2022-07-04,399,1.64,-0.5095707883204421,False,32,True
300450,772,2017-03-10,2020-09-24,2020-11-02,881,3.61,-0.48442237839545166,False,899,True
300454,58,2019-05-20,2019-10-11,2021-01-18,408,1.67,-0.2891820828246784,False,387,True
300458,146,2019-12-13,2020-12-31,2021-07-22,389,1.59,-0.422141829479347,False,260,True
300459,7,2019-10-15,2020-08-19,2023-04-25,858,3.52,-0.5053348325837081,False,314,True
300463,51,2018-10-09,2019-05-15,2020-06-16,411,1.68,-0.2685688175864346,False,934,True
300468,59,2020-07-06,2020-11-09,2025-06-23,1203,4.93,-0.5753760233546994,,110,True
300474,247,2019-09-09,2020-12-29,2021-11-09,523,2.14,-0.33501161890007747,False,314,True
300476,296,2019-06-06,2020-12-31,2021-12-03,607,2.49,-0.36124769395836376,True,587,True
300482,125,2016-10-10,2019-06-12,2020-06-30,898,3.68,-0.5095847712345541,False,856,True
300496,486,2017-01-06,2020-04-13,2021-01-18,981,4.02,-0.5443624925429795,False,728,True
300502,234,2019-12-17,2020-12-31,2023-04-07,801,3.28,-0.6426475810160257,True,234,True
300529,13,2019-07-03,2019-08-16,2021-05-20,456,1.87,-0.259462937062937,False,348,True
300558,165,2018-02-07,2019-10-16,2020-07-10,585,2.4,-0.6134840871021776,False,638,True
300568,67,2020-08-24,2020-12-31,2021-06-29,204,0.84,-0.32014791028073764,False,75,True
300573,48,2020-06-01,2020-12-23,2024-04-24,946,3.88,-0.6289436947417404,,134,True
300595,282,2019-03-11,2020-05-28,2020-06-04,301,1.23,-0.21109630751993413,False,433,True
300601,395,2018-02-14,2020-01-06,2019-10-30,411,1.68,-0.6122969710272168,False,678,True
300604,12,2020-07-06,2020-08-05,2021-07-26,258,1.06,-0.37705273710750176,False,12,True
300613,36,2020-06-02,2020-12-28,2021-07-30,284,1.16,-0.3794257784236077,False,145,True
300623,30,2020-03-16,2020-05-29,2024-10-21,1114,4.57,-0.706959941777374,,196,True
300628,19,2019-03-07,2019-06-11,2021-07-15,574,2.35,-0.3007131537242471,False,412,True
300661,129,2019-08-12,2020-04-27,2020-05-26,179,0.73,-0.34879836091306393,False,326,True
300671,52,2020-08-14,2020-11-26,2021-06-30,211,0.86,-0.5124474620109927,False,52,True
300672,127,2020-01-22,2020-12-31,2021-11-11,435,1.78,-0.4494371847464842,False,127,True
300676,204,2018-09-17,2019-12-23,2020-07-10,437,1.79,-0.34377595822950047,False,680,True
300677,74,2020-04-13,2020-09-24,2020-07-14,61,0.25,-0.10422362327735302,False,176,True
300679,10,2020-08-26,2020-12-31,2025-02-06,1064,4.36,-0.5811908081690154,,81,True
300699,137,2018-09-03,2019-08-09,2020-08-07,467,1.91,-0.30626356589147286,False,573,True
300724,80,2020-01-03,2020-05-28,2020-12-09,225,0.92,-0.41272245361605453,False,242,True
300725,100,2019-03-19,2020-05-15,2021-09-14,609,2.5,-0.39550483214649035,False,265,True
300735,3,2020-12-29,2020-12-31,2024-11-08,934,3.83,-0.5471607160073273,,3,True
300748,38,2020-03-24,2020-12-31,2021-11-24,406,1.66,-0.32644453816954866,False,307,True
300750,576,2018-06-11,2020-12-04,2019-12-30,380,1.56,-0.34128800261523373,True,603,True
300751,122,2020-06-01,2020-12-04,2021-06-11,251,1.03,-0.4540467369620974,False,145,True
300759,88,2020-02-03,2020-06-11,2021-05-12,310,1.27,-0.384063088512241,False,227,True
300760,183,2018-10-16,2019-08-15,2020-02-05,316,1.3,-0.1860291680477295,True,519,True
300763,22,2020-10-09,2020-12-31,2021-07-22,193,0.79,-0.40682133333333337,False,22,True
300769,20,2020-11-24,2020-12-31,2021-09-17,202,0.83,-0.42996907998366485,False,20,True
300782,175,2019-08-12,2020-06-17,2020-07-10,220,0.9,-0.37126545583624204,False,337,True
300803,27,2020-11-18,2020-12-31,2024-10-22,950,3.89,-0.5826968824339552,,27,True
300896,15,2020-10-09,2020-10-30,2021-02-09,86,0.35,-0.21785824345146376,False,60,True
300999,8,2020-10-20,2020-10-30,2021-01-08,57,0.23,-0.09896044282435534,False,53,True
600000,219,2005-06-17,2008-12-02,2006-12-18,317,1.3,-0.14728096676737168,True,3535,True
600004,494,2005-06-17,2014-12-05,2007-06-18,444,1.82,-0.18727876106194674,False,3131,True
600006,342,2011-05-27,2014-09-01,2015-08-17,1019,4.18,-0.4403091898081879,False,2244,True
600008,410,2005-06-17,2013-02-28,2007-04-24,410,1.68,-0.23646531063725185,False,3074,True
600009,1457,2005-01-04,2017-03-10,2007-06-06,550,2.25,-0.2562115724753643,False,3817,True
600010,527,2005-06-17,2020-11-02,2007-03-01,386,1.58,-0.22373065435786044,False,3254,True
600011,1,2005-06-17,2005-06-17,2007-09-04,505,2.07,-0.2678553739474988,False,3288,True
600012,28,2010-08-04,2011-07-08,2015-06-11,1173,4.81,-0.3425916965063389,False,1362,True
600015,47,2005-06-17,2007-01-12,2007-01-26,331,1.36,-0.1991411042944785,True,3391,True
600016,514,2005-01-04,2009-03-20,2006-11-14,421,1.73,-0.13627009646302257,True,3791,True
600017,631,2010-07-06,2014-10-28,2015-06-18,1183,4.85,-0.5196211096075778,False,2529,True
600018,477,2006-10-27,2013-08-26,2007-04-09,107,0.44,-0.13314037626628072,False,3430,True
600019,425,2005-01-04,2006-11-29,2007-08-06,593,2.43,-0.2734212352532963,False,3721,True
600020,23,2014-09-15,2014-10-29,2015-06-08,173,0.71,-0.2117469995755027,False,1510,True
600021,1160,2005-06-17,2020-12-31,2007-05-28,442,1.81,-0.2024879060124396,False,2627,True
600022,310,2005-06-17,2014-09-15,2007-02-26,373,1.53,-0.2332814930015552,True,2681,True
600025,181,2018-12-17,2020-09-28,2023-12-07,1207,4.95,-0.3213694091662065,,550,True
600026,178,2005-06-17,2019-02-21,2007-04-03,398,1.63,-0.23253012048192778,False,3124,True
600027,701,2005-02-03,2014-07-15,2007-05-29,517,2.12,-0.43237250554323725,False,2996,True
600028,478,2005-01-04,2007-03-21,2007-01-08,456,1.87,-0.2494802494802495,True,3817,True
600029,774,2005-06-17,2015-03-09,2007-05-08,428,1.75,-0.27974276527331177,True,3113,True
600030,496,2005-06-17,2014-06-09,2006-05-10,186,0.76,-0.20108051126630655,True,3451,True
600031,1478,2005-06-17,2020-03-19,2006-12-13,359,1.47,-0.3124262350362502,True,3282,True
600035,1,2005-06-17,2005-06-17,2007-04-13,386,1.58,-0.25955555555555554,True,634,True
600036,1306,2005-01-04,2017-05-11,2006-11-20,413,1.69,-0.14970242636960174,True,3790,True
600037,1102,2005-06-17,2015-01-19,2006-12-18,343,1.41,-0.19654185022026438,False,3213,True
600038,416,2011-08-19,2014-07-28,2015-05-25,828,3.39,-0.4527446230205625,False,2003,True
600039,793,2017-05-05,2020-12-31,2021-12-01,1103,4.52,-0.36836965317112635,True,1445,True
600048,391,2007-01-11,2014-11-21,2007-08-09,133,0.55,-0.33160352880124544,False,3322,True
600050,902,2005-01-04,2014-10-29,2007-05-09,537,2.2,-0.3141193595342068,False,3724,True
600053,6,2005-06-17,2015-11-19,2006-12-06,333,1.36,-0.6313759108444064,True,1171,True
600055,1,2005-06-17,2005-06-17,2007-03-12,397,1.63,-0.19675313216869605,True,567,True
600056,9,2005-06-17,2019-01-31,2007-03-26,391,1.6,-0.3048281723057312,True,2115,True
600057,334,2005-06-17,2020-03-27,2007-05-08,417,1.71,-0.2760653823701109,False,1141,True
600058,413,2005-06-17,2015-02-25,2007-02-16,381,1.56,-0.31461342395921843,True,2957,True
600059,1,2005-06-17,2005-06-17,2006-12-11,335,1.37,-0.2747687400318979,True,1828,True
600060,1138,2010-04-26,2019-11-20,2015-04-24,1205,4.94,-0.46275391860546855,False,2706,True
600062,3,2005-06-17,2019-01-31,2007-01-09,347,1.42,-0.2813576623708052,True,2770,True
600063,64,2011-09-20,2019-12-12,2015-06-09,830,3.4,-0.5093274577693842,False,815,True
600064,93,2010-08-09,2014-10-27,2015-06-01,1160,4.75,-0.4432322704717585,False,2008,True
600066,644,2010-01-13,2013-05-02,2015-01-13,1164,4.77,-0.27577216655373427,True,2800,True
600072,151,2010-10-29,2015-04-02,2015-06-12,1118,4.58,-0.826033943637043,False,1666,True
600075,1,2005-06-17,2005-06-17,2006-05-17,172,0.7,-0.27191011235955054,True,101,True
600079,310,2005-06-17,2019-12-25,2006-07-11,231,0.95,-0.2729591836734693,True,2453,True
600081,1,2005-06-17,2005-06-17,2007-04-16,413,1.69,-0.4353555005305978,True,95,True
600082,1,2005-06-17,2005-06-17,2007-01-09,346,1.42,-0.2420558754531884,True,22,True
600085,546,2008-12-08,2012-05-18,2011-07-11,626,2.57,-0.2939720529210643,True,2942,True
600088,1,2005-06-17,2005-06-17,2007-04-12,411,1.68,-0.25784097881401813,True,634,True
600089,1244,2005-06-17,2020-12-31,2006-05-08,178,0.73,-0.2252668277317349,True,3225,True
600094,84,2014-10-15,2019-02-12,2015-05-25,149,0.61,-0.12232693871693057,False,1465,True
600096,576,2005-06-17,2020-12-31,2007-03-08,392,1.61,-0.23805799934832195,True,1854,True
600098,222,2005-06-17,2014-08-29,2007-04-30,420,1.72,-0.15695249130938593,False,3179,True
600099,1,2005-06-17,2005-06-17,2007-02-15,386,1.58,-0.2805359903796598,True,1,True
600100,910,2005-06-17,2014-11-13,2007-03-01,383,1.57,-0.23634639343957453,True,3137,True
600104,342,2005-06-17,2014-03-27,2007-01-08,356,1.46,-0.2708063526685297,True,3340,True
600108,14,2005-06-17,2012-01-20,2007-01-09,358,1.47,-0.2768059271455032,True,2425,True
600109,908,2010-04-26,2018-10-19,2015-04-14,1178,4.83,-0.5360019526482791,False,2464,True
600110,133,2005-06-17,2020-12-18,2007-03-29,382,1.57,-0.3264260126756683,True,1492,True
600111,1614,2007-08-06,2020-12-31,2010-09-02,744,3.05,-0.8149966790018028,True,3059,True
600114,1,2005-06-17,2005-06-17,2007-04-30,429,1.76,-0.26313056379821964,True,212,True
600115,723,2005-06-17,2014-11-21,2007-05-09,420,1.72,-0.29807692307692313,True,2631,True
600117,1,2005-06-17,2005-06-17,2007-03-27,401,1.64,-0.35089253187613834,True,316,True
600118,1068,2005-06-17,2020-12-31,2006-05-10,197,0.81,-0.27947122861586315,True,2503,True
600120,214,2012-04-26,2014-11-11,2015-05-27,747,3.06,-0.45657161046715844,False,1520,True
600121,1,2005-06-17,2005-06-17,2007-04-13,409,1.68,-0.2708581968102419,True,449,True
600123,12,2005-06-17,2009-03-16,2007-01-05,349,1.43,-0.24517374517374513,True,2899,True
600125,435,2012-08-16,2014-09-30,2015-06-15,684,2.8,-0.3881865106944563,False,2651,True
600126,1,2005-06-17,2005-06-17,2007-09-06,512,2.1,-0.2837515658463652,False,771,True
600127,1,2005-06-17,2005-06-17,2007-01-10,350,1.43,-0.29304487752547825,True,115,True
600129,217,2005-06-17,2020-12-31,2007-03-12,389,1.59,-0.3493198874296435,True,787,True
600130,1,2005-06-17,2005-06-17,2007-02-26,378,1.55,-0.33301435406698565,False,300,True
600132,1415,2009-04-17,2020-06-19,2010-11-15,370,1.52,-0.3430322370828083,False,2604,True
600135,1,2005-06-17,2005-06-17,2007-04-17,442,1.81,-0.21855345911949686,True,71,True
600136,1,2005-06-17,2005-06-17,2007-05-16,341,1.4,-0.46155864602466545,False,60,True
600138,1,2005-06-17,2005-06-17,2006-12-20,341,1.4,-0.26074783236994215,True,2180,True
600141,785,2016-08-30,2020-12-31,2021-08-30,1215,4.98,-0.44840099355740115,False,1498,True
600143,1219,2005-06-17,2020-04-17,2006-06-26,222,0.91,-0.10223338279496252,True,2763,True
600149,1,2005-06-17,2005-06-17,2007-03-15,384,1.57,-0.33800298062593137,True,339,True
600150,469,2005-06-17,2018-07-11,2006-06-02,205,0.84,-0.18758164912011066,True,3088,True
600151,277,2005-06-17,2020-07-17,2006-04-24,182,0.75,-0.2684721813364733,True,2106,True
600153,1105,2005-06-17,2014-12-04,2007-01-29,369,1.51,-0.2339803995476819,True,2746,True
