code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
002501,2,2013-05-27,2013-05-28,2015-06-10,486,1.99,-0.2570241392956074,False,757,True
002506,2,2013-05-27,2013-05-28,2015-08-12,192,0.79,-0.4505566470203012,False,1274,True
002507,41,2013-05-27,2017-12-01,2017-10-19,957,3.92,-0.5390678343476325,True,693,True
002508,368,2013-05-27,2015-09-15,2016-04-22,704,2.89,-0.2653837711275334,True,1710,True
002510,2,2013-05-27,2013-05-28,2015-05-18,480,1.97,-0.25369458128078815,False,9,True
002511,781,2015-05-11,2019-06-18,2020-02-25,1138,4.66,-0.558055768315151,False,1136,True
002512,2,2013-05-27,2013-05-28,2015-06-16,362,1.48,-0.3257954420345701,False,520,True
002514,11,2013-05-27,2019-01-14,2015-03-20,338,1.39,-0.29657615112160574,False,34,True
002515,2,2013-05-27,2013-05-28,2015-04-10,443,1.82,-0.2609381603042681,False,72,True
002517,147,2013-05-27,2020-12-29,2015-04-29,241,0.99,-0.4729344729344729,False,672,True
002518,391,2013-05-27,2020-12-28,2014-02-18,172,0.7,-0.23297002724795635,True,945,True
002519,2,2013-05-27,2013-05-28,2015-03-19,357,1.46,-0.32463451291159995,False,485,True
002520,6,2010-12-10,2013-05-28,2015-04-22,992,4.07,-0.5675258194881005,False,299,True
002522,22,2010-12-10,2015-03-20,2015-02-25,1008,4.13,-0.5298128898128898,False,705,True
002523,2,2013-05-27,2013-05-28,2015-05-20,430,1.76,-0.28490842490842494,False,0,True
002524,21,2018-12-14,2019-07-01,2020-11-04,456,1.87,-0.44484502446982055,False,51,True
002526,2,2013-05-27,2013-05-28,2015-06-12,487,2.0,-0.2955342529810616,False,25,True
002527,4,2010-12-24,2010-12-29,2015-06-02,994,4.07,-0.6232624113475177,False,107,True
002528,23,2013-05-27,2019-07-01,2015-06-02,419,1.72,-0.3722072936660269,False,85,True
002529,22,2013-05-28,2019-07-01,2015-06-02,386,1.58,-0.3991846441311364,False,5,True
002530,2,2013-05-27,2013-05-28,2015-05-21,483,1.98,-0.3353500432152118,True,327,True
002531,826,2013-05-27,2020-09-11,2015-05-26,461,1.89,-0.3201650943396227,False,1408,True
002533,2,2013-05-27,2013-05-28,2015-04-13,453,1.86,-0.20919461778471138,False,41,True
002534,255,2016-12-15,2020-12-22,2021-12-10,1213,4.97,-0.5584034120629301,False,618,True
002536,2,2013-05-27,2013-05-28,2015-06-01,483,1.98,-0.2459436379163109,False,0,True
002537,2,2013-05-27,2013-05-28,2015-05-20,472,1.93,-0.2166832707487163,True,1151,True
002538,3,2011-01-18,2013-05-28,2015-06-02,1045,4.28,-0.4252336448598132,False,284,True
002539,24,2011-01-18,2019-07-01,2015-05-25,1020,4.18,-0.5793478260869565,False,19,True
002540,3,2011-01-18,2013-05-28,2015-04-02,1012,4.15,-0.6000000000000001,False,167,True
002541,36,2015-09-22,2020-05-28,2020-06-30,1154,4.73,-0.5618099155661398,True,154,True
002542,9,2011-01-28,2013-05-28,2015-03-27,933,3.82,-0.48,True,120,True
002543,2,2013-05-27,2013-05-28,2015-06-12,496,2.03,-0.2650655021834062,False,430,True
002544,49,2011-01-28,2014-11-20,2014-09-05,868,3.56,-0.4989010989010989,True,1061,True
002545,2,2013-05-27,2013-05-28,2017-08-17,883,3.62,-0.4918262494161607,False,257,True
002546,2,2013-05-27,2013-05-28,2015-06-02,489,2.0,-0.2066386775124639,False,197,True
002547,11,2011-02-18,2018-12-14,2015-06-24,1027,4.21,-0.4051851851851852,False,397,True
002548,10,2011-02-18,2013-05-28,2015-05-22,965,3.95,-0.4955799151343706,False,25,True
002549,22,2011-02-18,2019-07-01,2015-04-01,993,4.07,-0.5486935866983373,False,9,True
002550,16,2011-02-18,2014-04-17,2015-05-26,1033,4.23,-0.5732087227414331,False,313,True
002551,5,2011-02-25,2013-05-28,2015-05-20,876,3.59,-0.6242774566473989,False,218,True
002552,23,2013-05-27,2019-07-01,2015-06-25,463,1.9,-0.25962750315081917,False,0,True
002553,24,2011-02-25,2019-07-01,2015-05-22,1009,4.14,-0.6809967141292443,False,0,True
002555,365,2011-03-02,2019-08-30,2015-02-03,867,3.55,-0.4652928416485901,True,1089,True
002556,2,2013-05-27,2013-05-28,2015-05-14,478,1.96,-0.4336024738017522,False,352,True
002557,866,2015-02-25,2019-05-27,2020-02-25,1179,4.83,-0.4178554332216372,True,1518,True
002558,3,2011-03-02,2013-05-28,2015-11-27,896,3.67,-0.48829010324855204,False,851,True
002559,11,2011-03-03,2019-01-10,2015-06-02,970,3.98,-0.5874019731849229,False,26,True
002560,2,2013-05-27,2013-05-28,2015-11-30,501,2.05,-0.5607812035292952,False,0,True
002562,2,2013-05-27,2013-05-28,2015-06-15,493,2.02,-0.3485254691689008,False,0,True
002564,2,2013-05-27,2013-05-28,2015-06-02,408,1.67,-0.3056493884682586,False,53,True
002565,11,2017-09-21,2019-01-14,2019-04-08,372,1.52,-0.4432995166516174,False,285,True
002567,1,2018-12-14,2018-12-14,2019-04-24,85,0.35,-0.14143530644316393,False,391,True
002568,525,2011-03-25,2020-07-03,2015-01-27,891,3.65,-0.49657839928592673,False,767,True
002569,18,2011-04-19,2013-05-28,2015-12-28,955,3.91,-0.512809187279152,False,91,True
002570,6,2012-08-28,2013-01-18,2015-06-12,608,2.49,-0.5192803554519629,False,1203,True
002571,21,2011-04-12,2011-05-13,2015-10-30,887,3.64,-0.48653017241379315,False,0,True
002572,62,2011-04-12,2015-03-23,2015-03-04,935,3.83,-0.3837622933668131,True,1403,True
002573,662,2011-04-22,2014-08-15,2015-03-02,868,3.56,-0.4343357441948992,False,264,True
002574,2,2013-05-27,2013-05-28,2015-06-02,490,2.01,-0.2071005917159764,False,145,True
002575,2,2013-05-27,2013-05-28,2015-03-23,334,1.37,-0.3077372262773722,False,232,True
002576,2,2013-05-27,2013-05-28,2015-03-02,427,1.75,-0.21478382147838215,False,0,True
002577,123,2011-04-28,2015-01-16,2015-03-24,898,3.68,-0.4394203801807417,False,634,True
002578,2,2013-05-27,2013-05-28,2015-05-20,467,1.91,-0.25,False,0,True
002579,8,2011-05-06,2013-05-28,2015-04-22,812,3.33,-0.5725510204081633,False,27,True
002580,2,2013-05-27,2013-05-28,2015-05-27,483,1.98,-0.27773106031648953,False,0,True
002581,23,2013-05-27,2019-07-01,2014-09-10,228,0.93,-0.2514629388816645,True,539,True
002583,270,2011-05-27,2020-12-21,2015-05-18,948,3.89,-0.5215277777777778,True,1270,True
002584,2,2013-05-27,2013-05-28,2015-03-27,425,1.74,-0.31467793030623026,True,8,True
002585,94,2016-09-13,2020-12-17,2021-08-12,1189,4.87,-0.5402288628009012,False,183,True
002586,16,2011-06-02,2011-06-24,2015-04-21,932,3.82,-0.42844284428442836,False,228,True
002587,63,2011-06-10,2013-05-28,2015-03-23,907,3.72,-0.49886759581881535,False,0,True
002588,24,2011-06-10,2013-05-28,2015-03-04,899,3.68,-0.3333034124740063,False,543,True
002589,24,2011-06-10,2013-05-28,2014-10-21,794,3.25,-0.3519340519974635,True,1149,True
002590,24,2011-06-10,2013-05-28,2015-04-07,914,3.75,-0.5643612334801762,False,369,True
002591,2,2013-05-27,2013-05-28,2015-05-26,484,1.98,-0.3267200871677297,False,0,True
002592,2,2013-05-27,2013-05-28,2015-05-13,409,1.68,-0.2607444140446876,False,52,True
002593,2,2013-05-27,2013-05-28,2015-04-16,451,1.85,-0.22689486552567228,False,0,True
002594,1393,2012-06-29,2020-10-19,2015-04-02,668,2.74,-0.388421052631579,False,2037,True
002595,94,2013-05-27,2020-12-30,2015-04-02,449,1.84,-0.20984048528420574,False,1458,True
002596,2,2013-05-27,2013-05-28,2015-12-09,490,2.01,-0.3416603032616995,False,389,True
002597,358,2013-05-27,2019-03-01,2015-06-03,468,1.92,-0.26595849316415865,True,1264,True
002599,2,2013-05-27,2013-05-28,2015-04-09,454,1.86,-0.329367225527312,False,0,True
002600,13,2013-05-27,2019-02-25,2017-08-15,783,3.21,-0.579719813208806,True,662,True
002601,691,2013-05-27,2020-03-27,2016-04-06,637,2.61,-0.6388001434756133,True,1170,True
002602,38,2011-07-28,2020-12-31,2015-12-16,739,3.03,-0.6435587457499055,True,1068,True
002603,743,2016-01-26,2020-12-14,2020-04-16,1027,4.21,-0.44359737453626324,True,1483,True
002605,47,2011-08-05,2019-07-01,2015-05-26,911,3.73,-0.5953965612867443,False,254,True
002606,2,2013-05-27,2013-05-28,2016-11-10,828,3.39,-0.6528842947649216,False,58,True
002607,166,2013-05-27,2019-08-13,2015-11-26,535,2.19,-0.44426845791271496,True,490,True
002609,2,2013-05-27,2013-05-28,2014-09-01,310,1.27,-0.37524506600444396,True,42,True
002611,2,2013-05-27,2013-05-28,2014-09-18,263,1.08,-0.23164202956452262,True,47,True
002612,23,2013-05-27,2019-06-28,2015-05-26,413,1.69,-0.34281200631911524,False,35,True
002613,18,2013-05-27,2019-07-01,2015-05-22,484,1.98,-0.39853516858189175,False,0,True
002614,2,2013-05-27,2013-05-28,2015-05-14,473,1.94,-0.34381881094683864,True,70,True
002615,2,2013-05-27,2013-05-28,2015-05-15,479,1.96,-0.3042317956538315,False,0,True
002617,33,2013-05-27,2020-08-25,2015-05-04,368,1.51,-0.30304684940482685,True,588,True
002620,3,2011-09-29,2013-05-28,2015-06-02,880,3.61,-0.46073216520650817,False,4,True
002622,2,2013-05-27,2013-05-28,2015-01-14,344,1.41,-0.2168674698795181,True,384,True
002623,23,2013-05-27,2019-07-01,2016-11-11,844,3.46,-0.5963389318739385,False,148,True
002624,7,2013-05-27,2018-10-18,2014-09-17,218,0.89,-0.1814316087880935,True,1107,True
002625,133,2013-05-27,2020-07-29,2015-04-01,324,1.33,-0.21385742838107924,True,676,True
002626,972,2013-05-27,2019-12-13,2014-09-11,317,1.3,-0.2786994027869941,True,1386,True
002627,2,2013-05-27,2013-05-28,2015-05-26,486,1.99,-0.19407008086253374,False,0,True
002629,2,2013-05-27,2013-05-28,2015-06-16,380,1.56,-0.32529202640934485,False,0,True
002630,439,2011-11-11,2013-11-14,2015-06-15,789,3.23,-0.44011484823625924,False,0,True
002631,34,2011-11-11,2015-03-23,2015-03-31,816,3.34,-0.617722602739726,False,281,True
002632,2,2013-05-27,2013-05-28,2015-04-02,445,1.82,-0.2433007230965547,True,57,True
002633,2,2013-05-27,2013-05-28,2014-07-03,164,0.67,-0.2140909090909091,False,0,True
002634,2,2013-05-27,2013-05-28,2015-05-13,471,1.93,-0.2989099254159495,False,0,True
002636,2,2013-05-27,2013-05-28,2015-04-07,452,1.85,-0.25767790262172285,True,47,True
002637,4,2013-05-27,2019-06-18,2015-05-26,424,1.74,-0.25434173669467786,False,0,True
002639,6,2013-05-27,2019-01-07,2015-05-14,383,1.57,-0.3122093023255814,False,14,True
002640,2,2013-05-27,2013-05-28,2015-03-24,353,1.45,-0.5057642246188174,True,1173,True
002642,1,2013-05-28,2013-05-28,2014-09-26,258,1.06,-0.3067299396031061,False,553,True
002643,48,2013-05-27,2018-10-19,2016-04-26,592,2.43,-0.42472527472527466,False,1241,True
002644,5,2011-12-22,2013-05-28,2015-03-24,777,3.18,-0.281851274050962,True,147,True
002645,14,2013-05-27,2019-06-17,2015-06-18,367,1.5,-0.25309457997836793,False,0,True
002647,479,2013-05-27,2020-02-28,2015-03-25,285,1.17,-0.1720720720720721,True,918,True
002648,1104,2016-01-07,2020-10-26,2020-11-16,1179,4.83,-0.5101869666025356,True,1355,True
002649,2,2013-05-27,2013-05-28,2015-05-21,478,1.96,-0.3116225342100587,False,164,True
002651,17,2013-05-27,2019-06-28,2015-05-25,485,1.99,-0.26490066225165554,False,28,True
002652,2,2013-05-27,2013-05-28,2015-04-07,424,1.74,-0.21481351161154116,False,0,True
002653,9,2020-12-16,2020-12-31,2025-08-26,1138,4.66,-0.47807711319822044,,811,True
002654,23,2013-05-27,2019-07-01,2015-05-15,446,1.83,-0.26795977011494254,False,0,True
002655,4,2013-05-27,2019-01-03,2015-12-23,478,1.96,-0.39603356216628516,False,51,True
002657,13,2012-02-28,2015-03-23,2014-12-01,614,2.52,-0.39874447802836543,False,639,True
002658,2,2013-05-27,2013-05-28,2015-04-02,449,1.84,-0.3361344537815125,False,162,True
002659,2,2013-05-27,2013-05-28,2015-05-26,371,1.52,-0.29905776321179844,False,90,True
002664,2,2013-05-27,2013-05-28,2015-04-14,425,1.74,-0.327526560357004,True,710,True
002666,2,2013-05-27,2013-05-28,2015-03-23,438,1.8,-0.31263912935938665,False,0,True
002667,23,2013-05-27,2019-07-01,2015-11-30,444,1.82,-0.3672297297297298,False,12,True
002668,3,2013-05-27,2015-06-03,2015-11-02,510,2.09,-0.34232121922626035,False,574,True
002669,2,2013-05-27,2013-05-28,2014-09-24,326,1.34,-0.2342817000351246,True,0,True
002670,2,2013-05-27,2013-05-28,2015-11-16,448,1.84,-0.297378277153558,True,756,True
002673,219,2013-05-27,2014-12-03,2015-04-08,448,1.84,-0.3176362522963869,False,1663,True
002675,12,2013-05-27,2019-01-14,2015-05-13,346,1.42,-0.22340862422997954,False,623,True
002676,2,2013-05-27,2013-05-28,2015-10-19,512,2.1,-0.32442427298705667,False,322,True
002677,2,2013-05-27,2013-05-28,2015-03-20,441,1.81,-0.28516624040920724,True,30,True
002678,2,2013-05-27,2013-05-28,2015-06-02,475,1.95,-0.28216704288939043,False,1313,True
002679,3,2012-06-05,2013-05-28,2015-05-28,648,2.66,-0.4266732283464567,False,15,True
002681,3,2012-06-05,2013-05-28,2013-11-04,339,1.39,-0.3327841845140034,True,487,True
002682,2,2013-05-27,2013-05-28,2015-05-21,483,1.98,-0.24346257889990974,False,5,True
002683,222,2015-12-28,2020-02-04,2020-07-07,1095,4.49,-0.5079752838051443,False,431,True
002685,2,2013-05-27,2013-05-28,2015-03-20,425,1.74,-0.21478521478521473,True,44,True
002686,2,2013-05-27,2013-05-28,2015-05-20,473,1.94,-0.29689087583824425,False,3,True
002687,2,2013-05-27,2013-05-28,2015-06-01,488,2.0,-0.34922089825847846,False,0,True
002689,2,2013-05-27,2013-05-28,2015-03-19,429,1.76,-0.24693641618497109,False,400,True
002690,33,2013-05-27,2019-01-03,2015-04-07,450,1.84,-0.2758947027619356,False,1042,True
002692,2,2013-05-27,2013-05-28,2015-05-25,475,1.95,-0.30937147158449385,False,0,True
002693,2,2013-05-27,2013-05-28,2015-05-26,444,1.82,-0.26698670605612984,False,21,True
002694,2,2013-05-27,2013-05-28,2015-05-21,435,1.78,-0.24334698055271242,False,187,True
002695,11,2013-05-27,2019-01-14,2016-07-06,754,3.09,-0.6084543125533732,False,722,True
002696,2,2013-05-27,2013-05-28,2015-06-12,489,2.0,-0.26893353941267384,False,0,True
002697,2,2013-05-27,2013-05-28,2015-03-23,427,1.75,-0.3259147491512637,False,332,True
002698,11,2013-05-27,2019-01-11,2015-05-19,470,1.93,-0.3826799297834991,False,828,True
002702,5,2013-05-27,2019-01-03,2015-05-15,479,1.96,-0.41099618943930327,False,0,True
002703,14,2013-05-27,2019-06-28,2015-05-27,486,1.99,-0.23539232053422376,False,0,True
002705,246,2016-09-13,2020-03-24,2020-06-18,913,3.74,-0.5315772881712144,False,462,True
002706,24,2016-09-13,2019-07-01,2020-10-12,987,4.05,-0.4835060168192167,False,187,True
002709,969,2016-05-04,2020-12-15,2020-12-10,1122,4.6,-0.7540727225335593,False,960,True
002714,996,2015-05-21,2019-09-30,2019-02-11,897,3.68,-0.44982120776660095,True,1312,True
002723,19,2014-01-29,2019-01-14,2015-06-01,322,1.32,-0.3379097786494817,False,0,True
002724,22,2018-12-14,2019-07-01,2021-08-04,638,2.61,-0.3754244139046079,False,0,True
002729,14,2018-12-14,2019-06-20,2021-10-13,683,2.8,-0.37974442113293905,False,0,True
002733,7,2018-07-26,2019-01-07,2019-04-16,174,0.71,-0.32360831656606315,False,272,True
002735,11,2018-12-14,2019-01-14,2020-09-01,416,1.7,-0.27620396600566566,False,0,True
002736,4,2014-12-29,2015-01-05,2015-04-07,63,0.26,-0.191621733720448,False,1433,True
002738,22,2018-12-14,2019-07-01,2021-07-02,617,2.53,-0.3657760200636636,True,0,True
002747,351,2016-09-13,2020-07-07,2021-01-07,1001,4.1,-0.5177407675597394,False,486,True
002756,38,2016-09-13,2020-12-31,2021-05-10,1005,4.12,-0.5928086211188961,True,15,True
002759,22,2018-12-14,2019-07-01,2021-01-18,508,2.08,-0.5895338267757435,False,6,True
002760,2,2019-01-03,2019-01-04,2021-08-04,628,2.57,-0.3813879498906343,False,0,True
002761,22,2018-12-14,2019-07-01,2022-03-21,764,3.13,-0.47770848966284574,False,3,True
002762,22,2018-12-14,2019-07-01,2021-05-13,577,2.36,-0.49320954017688723,False,0,True
002766,21,2018-12-14,2019-07-01,2022-05-23,825,3.38,-0.7299649305104559,False,0,True
002767,1,2015-09-01,2015-09-01,2016-12-21,317,1.3,-0.41499614494988435,False,0,True
002768,1,2015-06-30,2015-06-30,2016-02-18,154,0.63,-0.4514912581419267,False,35,True
002771,23,2018-11-26,2019-07-01,2023-10-24,1190,4.88,-0.5880093318852821,,0,True
002777,15,2018-12-14,2019-06-20,2023-04-03,1042,4.27,-0.5615533081139504,False,155,True
002783,11,2018-12-14,2019-01-14,2019-04-18,81,0.33,-0.14184397163120577,False,0,True
002785,20,2018-12-14,2019-07-01,2021-10-14,679,2.78,-0.42897085296258,False,0,True
002786,6,2018-12-25,2019-01-09,2023-12-25,1210,4.96,-0.6239392020265991,,0,True
002789,1,2016-03-11,2016-03-11,2016-11-23,172,0.7,-0.23442672284080635,False,0,True
002791,93,2016-09-13,2020-05-26,2020-07-13,928,3.8,-0.8086111111111112,False,221,True
002793,2,2018-12-21,2019-01-03,2020-08-05,381,1.56,-0.30691244239631343,False,0,True
002798,12,2016-05-25,2019-01-14,2016-06-14,12,0.05,0.0,True,73,True
002801,14,2016-06-22,2019-01-14,2016-07-08,12,0.05,0.0,False,0,True
002803,23,2017-09-21,2019-07-01,2020-07-20,684,2.8,-0.49146579804560264,False,140,True
002805,22,2018-12-14,2019-07-01,2021-08-25,655,2.68,-0.38390456352963453,False,0,True
002809,1,2016-08-23,2016-08-23,2016-09-08,12,0.05,0.0,False,0,True
002810,23,2016-09-13,2019-07-01,2021-04-20,1116,4.57,-0.7622232401893418,False,7,True
002812,470,2017-10-27,2020-12-02,2020-11-12,740,3.03,-0.4872764738260905,False,478,True
002813,1,2016-10-13,2016-10-13,2016-10-31,12,0.05,0.0,False,0,True
002817,1,2016-10-26,2016-10-26,2016-11-11,12,0.05,0.0,False,0,True
002819,12,2016-11-11,2019-01-14,2016-11-29,12,0.05,0.0,True,0,True
002821,534,2016-11-18,2020-04-03,2016-12-06,12,0.05,0.0,True,710,True
002824,23,2018-07-26,2019-07-01,2021-07-09,717,2.94,-0.5862255739344194,False,0,True
002825,1,2016-12-01,2016-12-01,2016-12-19,12,0.05,0.0,False,0,True
002832,11,2018-12-14,2019-01-14,2023-04-04,1043,4.27,-0.3663283457151827,False,0,True
002833,1,2017-01-03,2017-01-03,2017-04-05,59,0.24,-0.08949011446409982,False,0,True
002835,11,2018-12-14,2019-01-14,2020-08-11,401,1.64,-0.4259214059067611,False,0,True
002837,51,2018-12-14,2020-07-17,2020-02-25,287,1.18,-0.3224513996191024,True,29,True
002838,431,2017-01-06,2019-07-01,2017-02-28,32,0.13,-0.0998727735368955,True,220,True
002840,2,2017-01-10,2019-01-03,2017-02-13,19,0.08,-0.02887931034482749,False,0,True
002843,15,2018-12-14,2019-07-01,2022-11-03,941,3.86,-0.3533220720720721,False,0,True
002846,11,2018-12-14,2019-01-14,2020-04-07,316,1.3,-0.32238135355237296,False,0,True
002847,24,2018-12-14,2020-04-15,2020-04-22,327,1.34,-0.20507866409053266,True,179,True
002850,64,2017-09-21,2020-06-18,2021-11-09,1001,4.1,-0.7223384344379611,False,173,True
002851,37,2020-03-09,2020-09-11,2025-01-22,1185,4.86,-0.5510015619121452,,194,True
002855,22,2018-12-14,2019-07-01,2023-09-14,1154,4.73,-0.5684779154750557,,0,True
002858,1,2017-03-28,2017-03-28,2017-04-27,12,0.05,0.0,False,0,True
002865,23,2017-09-21,2019-07-01,2021-12-24,1034,4.24,-0.5601141633963611,True,0,True
002866,22,2018-12-14,2019-07-01,2022-09-05,904,3.7,-0.6112950387859162,False,0,True
002868,22,2018-12-14,2019-07-01,2022-11-15,949,3.89,-0.4832797427652733,True,0,True
002869,11,2018-12-14,2019-01-14,2019-07-08,134,0.55,-0.2674490426189007,False,45,True
002870,8,2018-12-14,2019-01-10,2021-11-12,705,2.89,-0.4566854990583804,False,0,True
002876,22,2018-12-14,2019-07-01,2021-03-26,552,2.26,-0.3958140396369699,False,0,True
002881,16,2017-09-21,2019-06-20,2022-08-03,1180,4.84,-0.6435683368398484,True,0,True
002884,22,2018-12-14,2019-07-01,2020-11-13,457,1.87,-0.31478540440037184,False,0,True
002885,12,2018-07-26,2019-01-14,2022-07-22,968,3.97,-0.6353375111023389,False,0,True
002886,11,2018-12-14,2019-01-14,2021-12-08,723,2.96,-0.46344794344473006,False,0,True
002891,22,2018-12-14,2019-07-01,2020-11-05,447,1.83,-0.3601120971508641,False,88,True
002892,11,2018-12-14,2019-01-14,2019-09-02,174,0.71,-0.2970574825518185,False,0,True
002893,2,2017-09-15,2017-09-18,2017-10-12,12,0.05,0.0,False,0,True
002895,22,2018-12-14,2019-07-01,2021-09-02,661,2.71,-0.3808685446009389,False,0,True
002896,4,2019-06-17,2019-06-25,2022-08-04,763,3.13,-0.4198247535596934,True,0,True
002897,22,2018-12-14,2019-07-01,2022-07-28,877,3.59,-0.59818968909878,False,0,True
002900,2,2018-12-14,2018-12-21,2021-06-21,608,2.49,-0.47321172371387576,False,0,True
002901,23,2017-09-22,2019-07-01,2017-10-19,14,0.06,-0.02903429413002323,True,67,True
002906,33,2018-12-14,2020-11-03,2021-01-21,511,2.09,-0.3516129032258065,False,53,True
002908,10,2018-12-14,2019-01-14,2023-06-19,1093,4.48,-0.3916728624535316,False,0,True
002909,22,2018-12-14,2019-07-01,2022-06-24,853,3.5,-0.4125742430827176,False,0,True
002916,71,2018-01-04,2020-12-28,2020-02-24,516,2.11,-0.41000000000000003,False,471,True
002918,22,2018-12-14,2019-07-01,2020-05-25,347,1.42,-0.3422741484285009,False,2,True
002919,22,2018-12-14,2019-07-01,2020-09-15,426,1.75,-0.3987049028677151,True,0,True
002920,37,2018-12-14,2020-10-26,2020-06-01,352,1.44,-0.36430769230769233,True,129,True
002922,13,2018-12-14,2019-07-01,2021-10-28,694,2.84,-0.43114602587800366,False,0,True
002923,1,2018-01-05,2018-01-05,2021-11-25,943,3.86,-0.5078260869565218,False,0,True
002932,22,2018-12-14,2019-07-01,2022-01-13,748,3.07,-0.43922526925513616,False,0,True
002937,1,2018-09-26,2018-09-26,2022-10-25,986,4.04,-0.5426744301781626,False,0,True
002938,11,2018-12-14,2019-01-14,2019-11-14,221,0.91,-0.2948918834221247,False,372,True
002950,1,2019-03-11,2019-03-11,2020-02-06,220,0.9,-0.48264815803523764,False,8,True
002953,1,2019-05-09,2019-05-09,2020-03-20,212,0.87,-0.5400260756192959,False,0,True
002959,1,2019-08-23,2019-08-23,2020-06-17,196,0.8,-0.36490610328638495,False,88,True
002961,3,2019-09-05,2019-09-09,2019-09-24,12,0.05,0.0,False,0,True
002973,1,2020-01-06,2020-01-06,2020-02-27,32,0.13,-0.2741258741258741,False,0,True
002992,1,2020-08-03,2020-08-03,2023-11-17,799,3.27,-0.7364724044770359,,0,True
003006,1,2020-09-21,2020-09-21,2020-12-21,59,0.24,-0.1367827868852458,False,0,True
003026,1,2020-12-18,2020-12-18,2021-01-06,12,0.05,0.0,False,0,True
300001,266,2013-05-27,2018-10-19,2015-05-11,403,1.65,-0.2795911173775114,True,1480,True
300002,113,2013-05-27,2020-12-28,2015-01-22,305,1.25,-0.4008575176783029,False,1317,True
300003,434,2012-12-31,2015-09-16,2015-02-16,434,1.78,-0.22861303239898068,True,1926,True
300004,2,2013-05-27,2013-05-28,2015-05-11,431,1.77,-0.4032423558382926,False,239,True
300005,12,2013-05-27,2019-01-14,2015-05-12,472,1.93,-0.42199525599939436,False,216,True
300006,1,2019-01-03,2019-01-03,2021-08-12,634,2.6,-0.5172794117647059,False,53,True
300007,2,2013-05-27,2013-05-28,2015-03-02,343,1.41,-0.27855711422845686,False,42,True
300008,13,2013-05-27,2019-06-18,2015-11-12,449,1.84,-0.3530134976137911,False,6,True
300009,4,2013-05-27,2014-12-11,2015-05-27,368,1.51,-0.23081134347968912,True,1235,True
300010,16,2013-05-27,2019-06-20,2015-01-20,277,1.14,-0.27009904371584703,False,905,True
300012,743,2013-05-27,2019-08-08,2015-06-02,437,1.79,-0.40988184747583245,False,1103,True
300013,2,2013-05-27,2013-05-28,2015-03-18,332,1.36,-0.2673469387755102,False,28,True
300014,1250,2013-05-27,2020-09-24,2015-05-21,450,1.84,-0.4584054305869826,True,1355,True
300015,1647,2013-02-08,2020-04-03,2015-04-02,516,2.11,-0.25980514614039474,True,1875,True
300016,4,2013-05-27,2014-12-02,2015-03-10,413,1.69,-0.2834333098094566,False,161,True
300017,213,2013-05-27,2015-01-07,2014-01-28,165,0.68,-0.17051177788240668,True,1697,True
300018,2,2013-05-27,2013-05-28,2015-04-01,387,1.59,-0.24779061862678453,False,49,True
300019,23,2013-05-27,2019-07-01,2015-05-14,478,1.96,-0.2857772877618523,False,0,True
300020,248,2013-05-27,2015-01-30,2015-05-11,402,1.65,-0.3061814676467044,False,999,True
300022,2,2013-05-27,2013-05-28,2015-06-15,437,1.79,-0.28044280442804437,False,14,True
300024,518,2011-03-25,2015-03-12,2014-12-11,898,3.68,-0.44475843146378014,True,1922,True
300025,12,2013-05-27,2019-01-14,2015-05-27,320,1.31,-0.2750025978652969,False,0,True
300026,7,2019-01-02,2019-02-01,2022-01-06,732,3.0,-0.4888151815830344,False,1744,True
300027,116,2010-11-01,2014-05-20,2013-09-05,652,2.67,-0.34219133278822567,False,1735,True
300030,7,2013-05-27,2019-06-19,2015-02-13,421,1.73,-0.31970904052649807,False,34,True
300031,5,2013-05-27,2015-01-26,2015-05-14,478,1.96,-0.25652780546143117,False,134,True
300032,30,2013-05-27,2015-02-09,2015-03-31,381,1.56,-0.36687530091478093,False,668,True
300033,607,2013-05-27,2020-12-31,2014-11-11,355,1.45,-0.3166974738139249,True,1461,True
300034,182,2013-05-27,2020-07-16,2015-05-12,466,1.91,-0.2455578947368421,False,849,True
300035,24,2013-05-27,2019-07-01,2017-09-20,924,3.79,-0.5516107044424029,False,1,True
300036,2,2013-05-27,2013-05-28,2015-03-18,439,1.8,-0.3343133137337253,True,433,True
300037,233,2015-12-30,2020-09-10,2020-11-05,1179,4.83,-0.4896659165656916,False,342,True
300040,4,2018-12-14,2019-01-04,2021-09-24,675,2.77,-0.40999537251272555,False,0,True
300041,12,2013-05-27,2019-01-14,2015-04-01,424,1.74,-0.20029593758407316,False,19,True
300042,23,2013-05-27,2019-07-01,2015-05-26,486,1.99,-0.256885593220339,False,0,True
300043,2,2013-05-27,2013-05-28,2015-03-04,285,1.17,-0.37188872620790625,False,389,True
300044,2,2013-05-27,2013-05-28,2015-05-26,419,1.72,-0.3518344308560677,False,9,True
300045,23,2013-05-27,2019-07-01,2015-05-26,486,1.99,-0.3759761993306061,False,108,True
300046,2,2013-05-27,2013-05-28,2015-04-29,468,1.92,-0.31507366830374006,False,0,True
300047,2,2013-05-27,2013-05-28,2015-05-22,430,1.76,-0.3152875175315568,False,31,True
300048,12,2018-12-14,2019-06-19,2021-12-02,719,2.95,-0.45461538461538453,False,50,True
300049,23,2013-05-27,2019-07-01,2014-02-10,144,0.59,-0.2433364398881641,True,138,True
