code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
300204,20,2011-04-15,2011-05-13,2015-05-29,999,4.09,-0.4525933766822924,False,786,True
300205,18,2011-04-21,2013-05-28,2015-06-15,983,4.03,-0.5589606214840611,False,327,True
300207,228,2011-04-22,2019-02-20,2015-05-21,959,3.93,-0.457680250783699,False,1369,True
300209,2,2013-05-27,2013-05-28,2015-04-13,390,1.6,-0.34329113924050625,False,43,True
300211,2,2013-05-27,2013-05-28,2015-05-20,464,1.9,-0.27854541410659184,False,0,True
300213,2,2013-05-27,2013-05-28,2014-12-02,298,1.22,-0.2597382836275106,False,1,True
300219,1,2013-05-28,2013-05-28,2015-06-02,395,1.62,-0.3341836734693878,False,219,True
300220,45,2011-05-25,2019-01-14,2015-05-12,876,3.59,-0.43571232294971396,False,6,True
300221,65,2011-05-30,2013-05-28,2015-06-15,959,3.93,-0.498989898989899,False,222,True
300222,42,2011-05-25,2013-05-28,2015-05-19,797,3.27,-0.4984748201438849,False,290,True
300223,23,2013-05-27,2019-07-01,2015-05-26,485,1.99,-0.46755947851671487,False,297,True
300225,2,2013-05-27,2013-05-28,2015-06-05,494,2.02,-0.23303301683211053,False,129,True
300226,26,2011-06-08,2013-05-28,2014-01-21,632,2.59,-0.47242557345046354,True,1085,True
300227,24,2011-06-08,2011-07-11,2015-05-11,950,3.89,-0.463063063063063,False,14,True
300229,12,2013-05-27,2019-01-14,2015-06-04,425,1.74,-0.3503068773190824,False,764,True
300230,2,2013-05-27,2013-05-28,2015-12-17,506,2.07,-0.6535438547680323,False,0,True
300231,2,2013-05-27,2013-05-28,2015-05-08,474,1.94,-0.30179845550507056,False,61,True
300232,2,2013-05-27,2013-05-28,2015-11-25,526,2.16,-0.5070185486038874,False,78,True
300233,2,2013-05-27,2013-05-28,2015-05-27,396,1.62,-0.26490486257928103,False,525,True
300235,2,2013-05-27,2013-05-28,2015-03-24,443,1.82,-0.3727347611202636,False,0,True
300236,4,2013-05-27,2018-12-25,2016-06-24,741,3.04,-0.6691311454796932,False,522,True
300237,2,2013-05-27,2013-05-28,2015-03-25,350,1.43,-0.3151053339309726,True,276,True
300238,2,2013-05-27,2013-05-28,2015-05-26,486,1.99,-0.34372501998401284,False,340,True
300242,43,2011-07-12,2013-05-28,2015-06-24,793,3.25,-0.579600647598489,False,0,True
300243,2,2013-05-27,2013-05-28,2015-05-27,384,1.57,-0.21511135401011072,False,0,True
300244,2,2013-05-27,2013-05-28,2015-04-13,379,1.55,-0.22362050307627435,False,1264,True
300245,2,2013-05-27,2013-05-28,2015-05-21,483,1.98,-0.42551391808068906,False,17,True
300246,1,2013-05-28,2013-05-28,2015-06-17,501,2.05,-0.4073993471164309,False,16,True
300247,2,2013-05-27,2013-05-28,2015-05-26,370,1.52,-0.2811572700296735,False,0,True
300248,2,2013-05-27,2013-05-28,2015-02-25,308,1.26,-0.3275474124075859,False,86,True
300249,2,2013-05-27,2013-05-28,2016-10-31,717,2.94,-0.6744491080797481,False,0,True
300250,2,2013-05-27,2013-05-28,2015-05-26,430,1.76,-0.3571073969882509,False,0,True
300251,25,2011-08-03,2011-09-06,2015-05-26,844,3.46,-0.4696172248803827,False,1555,True
300252,2,2013-05-27,2013-05-28,2015-04-24,411,1.68,-0.30035087719298237,False,429,True
300253,88,2011-08-18,2018-01-22,2014-02-14,597,2.45,-0.3511092150170648,True,1534,True
300254,2,2013-05-27,2013-05-28,2015-05-18,406,1.66,-0.425369685767098,False,1,True
300255,1,2013-05-28,2013-05-28,2015-06-02,490,2.01,-0.2565348091815811,False,82,True
300260,21,2018-12-14,2019-07-01,2022-03-08,781,3.2,-0.5224947883841566,False,0,True
300261,21,2018-12-14,2019-07-01,2022-02-21,755,3.09,-0.4559731896438428,False,98,True
300264,2,2013-05-27,2013-05-28,2015-05-27,487,2.0,-0.36030771262546224,False,0,True
300265,2,2013-05-27,2013-05-28,2015-05-26,479,1.96,-0.2823679727427597,False,1,True
300266,2,2013-05-27,2013-05-28,2015-03-17,357,1.46,-0.34204165344141413,True,470,True
300267,2,2013-05-27,2013-05-28,2015-03-23,413,1.69,-0.2939498879608883,False,957,True
300269,4,2011-10-12,2013-05-28,2015-05-14,738,3.02,-0.6308997050147493,False,62,True
300271,2,2013-05-27,2013-05-28,2015-05-19,378,1.55,-0.2778536585365854,False,1255,True
300274,1186,2013-05-27,2020-12-14,2015-05-06,459,1.88,-0.3922092222986924,False,1444,True
300276,2,2013-05-27,2013-05-28,2015-05-19,481,1.97,-0.28559472748195414,False,36,True
300277,2,2013-05-27,2013-05-28,2015-12-17,581,2.38,-0.6499146133203221,False,0,True
300278,2,2013-05-27,2013-05-28,2015-03-25,246,1.01,-0.33456904541241883,False,0,True
300279,1,2011-12-29,2011-12-29,2015-04-01,700,2.87,-0.4068843777581642,False,0,True
300281,2,2013-05-27,2013-05-28,2015-06-16,481,1.97,-0.36271679027722736,False,0,True
300284,1,2013-05-28,2013-05-28,2015-06-04,438,1.8,-0.28859527121001394,False,366,True
300285,71,2012-01-13,2019-01-14,2015-06-11,796,3.26,-0.3924115100585689,True,1169,True
300286,6,2012-01-13,2019-01-03,2015-06-01,816,3.34,-0.44553571428571437,False,0,True
300287,2,2013-05-27,2013-05-28,2015-04-30,415,1.7,-0.5380347440116323,False,773,True
300288,2,2013-05-27,2013-05-28,2015-03-26,338,1.39,-0.4514394934894277,False,159,True
300290,2,2013-05-27,2013-05-28,2015-05-21,411,1.68,-0.3202823054948747,False,0,True
300292,58,2012-02-29,2013-05-28,2015-05-21,573,2.35,-0.5333860134334254,False,48,True
300294,2,2013-05-27,2013-05-28,2016-06-30,647,2.65,-0.3374478442280946,False,1128,True
300295,2,2013-05-27,2013-05-28,2015-03-23,353,1.45,-0.2618930041152263,False,151,True
300296,2,2013-05-27,2013-05-28,2015-03-25,340,1.39,-0.33328633864373336,True,1261,True
300299,3,2012-03-19,2013-05-28,2015-05-20,647,2.65,-0.5244006849315068,False,51,True
300300,2,2013-05-27,2013-05-28,2015-05-28,455,1.86,-0.3523756495916853,False,330,True
300302,2,2013-05-27,2013-05-28,2015-05-08,470,1.93,-0.3378359163941419,False,158,True
300304,2,2013-05-27,2013-05-28,2016-11-30,831,3.41,-0.6846264367816092,False,249,True
300308,379,2013-05-27,2020-12-31,2015-06-05,469,1.92,-0.27071382251708487,True,919,True
300310,2,2013-05-27,2013-05-28,2015-11-26,537,2.2,-0.47751692395056566,False,217,True
300311,2,2013-05-27,2013-05-28,2015-05-18,402,1.65,-0.32364177423895124,False,13,True
300313,19,2018-12-25,2019-07-01,2020-09-08,411,1.68,-0.5093457943925234,False,0,True
300314,2,2013-05-27,2013-05-28,2015-06-18,503,2.06,-0.4104803493449781,False,4,True
300316,893,2013-05-27,2020-01-06,2015-04-22,438,1.8,-0.28606597735105854,True,1268,True
300317,2,2013-05-27,2013-05-28,2015-06-01,403,1.65,-0.2274865006096498,False,56,True
300318,19,2013-05-27,2019-06-28,2015-05-25,367,1.5,-0.32949512843224094,False,123,True
300319,1,2013-05-28,2013-05-28,2016-12-27,696,2.85,-0.5343696866650474,False,176,True
300321,2,2013-05-27,2013-05-28,2015-06-02,491,2.01,-0.4752790382588873,False,0,True
300323,2,2013-05-27,2013-05-28,2017-11-08,748,3.07,-0.49860366398570155,False,545,True
300326,2,2013-05-27,2013-05-28,2015-06-15,333,1.36,-0.4613510520487265,False,592,True
300327,12,2013-05-27,2019-01-14,2015-12-24,626,2.57,-0.578247297800969,False,507,True
300328,2,2013-05-27,2013-05-28,2015-06-01,478,1.96,-0.3178654292343388,False,291,True
300329,2,2013-05-27,2013-05-28,2015-06-12,479,1.96,-0.3401509831460674,False,0,True
300333,2,2013-05-27,2013-05-28,2015-05-08,474,1.94,-0.3173250710043892,False,337,True
300338,2,2013-05-27,2013-05-28,2015-05-21,483,1.98,-0.3823664921465968,False,0,True
300339,289,2012-07-18,2020-12-31,2015-04-30,554,2.27,-0.3495784732648112,False,725,True
300341,2,2013-05-27,2013-05-28,2015-04-07,299,1.23,-0.265855777584709,False,44,True
300342,1,2013-05-28,2013-05-28,2015-06-03,476,1.95,-0.4635473340587596,False,343,True
300343,21,2018-12-14,2019-07-01,2021-08-31,659,2.7,-0.6006716184296651,False,57,True
300345,2,2013-05-27,2013-05-28,2015-06-11,438,1.8,-0.20816789563244464,False,0,True
300346,23,2016-09-13,2019-07-01,2021-07-29,1184,4.85,-0.5885705533341932,False,233,True
300347,809,2015-07-31,2019-06-06,2020-07-15,1172,4.8,-0.46604717655468186,False,1358,True
300348,2,2013-05-27,2013-05-28,2015-05-06,351,1.44,-0.3936781609195402,True,268,True
300350,3,2013-05-27,2014-07-15,2015-04-02,321,1.32,-0.3270291568163909,False,0,True
300351,2,2013-05-27,2013-05-28,2015-04-07,413,1.69,-0.26007422535520563,False,1,True
300352,2,2013-05-27,2013-05-28,2015-05-08,421,1.73,-0.34690863051276644,False,467,True
300353,2,2013-05-27,2013-05-28,2015-05-19,370,1.52,-0.3348071979434447,False,1,True
300354,13,2013-05-27,2019-06-18,2015-03-24,443,1.82,-0.3838402501421262,False,0,True
300357,79,2016-09-13,2019-01-03,2019-11-19,772,3.16,-0.30200849777282024,False,719,True
300363,30,2018-12-14,2020-02-20,2021-03-26,552,2.26,-0.33155886586396754,False,232,True
300364,21,2018-12-14,2019-07-01,2023-11-09,1188,4.87,-0.6457673655308808,,103,True
300373,20,2018-12-25,2019-07-01,2022-03-16,780,3.2,-0.3947275363343824,False,283,True
300382,9,2018-12-14,2019-01-14,2021-09-07,664,2.72,-0.358312013895425,False,0,True
300390,34,2016-09-13,2020-12-31,2021-06-04,1138,4.66,-0.6344888108819657,False,12,True
300393,19,2018-12-14,2019-06-28,2021-11-12,702,2.88,-0.4436442806900017,False,4,True
300394,244,2018-12-14,2020-12-31,2023-04-20,1054,4.32,-0.5300769593215015,True,228,True
300395,22,2017-09-21,2019-07-01,2022-08-08,1183,4.85,-0.42289925779830795,True,152,True
300397,10,2018-12-14,2019-01-14,2020-02-19,273,1.12,-0.3706850770047797,False,142,True
300418,86,2018-10-11,2019-10-14,2023-04-28,1106,4.53,-0.5916683667224285,False,1294,True
300432,58,2018-12-14,2020-12-31,2021-07-08,621,2.55,-0.35709342560553636,False,92,True
300433,128,2018-10-17,2019-08-13,2021-01-18,550,2.25,-0.36736548374385813,False,946,True
300438,21,2018-12-14,2019-07-01,2021-11-29,712,2.92,-0.44849876989506454,False,32,True
300442,18,2018-12-14,2019-07-01,2023-03-17,1021,4.18,-0.3741254693107954,True,0,True
300443,20,2018-12-14,2019-06-28,2021-09-22,668,2.74,-0.44424540976265114,False,0,True
300450,183,2016-09-13,2019-06-06,2020-12-21,976,4.0,-0.48442237839545166,False,899,True
300451,6,2015-05-18,2015-05-27,2015-06-10,17,0.07,0.0,False,451,True
300452,1,2015-05-19,2015-05-19,2015-06-11,17,0.07,0.0,False,0,True
300455,1,2015-05-21,2015-05-21,2015-06-15,17,0.07,0.0,False,154,True
300456,1,2015-05-19,2015-05-19,2015-06-11,17,0.07,0.0,False,255,True
300458,18,2018-12-14,2019-06-28,2021-07-22,631,2.59,-0.422141829479347,False,260,True
300459,1,2015-05-20,2015-05-20,2016-02-23,95,0.39,-0.49932157394843957,False,314,True
300461,1,2015-05-21,2015-05-21,2015-06-15,17,0.07,0.0,False,0,True
300467,1,2015-06-03,2015-06-03,2015-12-01,35,0.14,-0.40760174907500846,False,0,True
300471,7,2018-12-25,2019-01-10,2021-08-16,641,2.63,-0.5660477453580902,False,0,True
300474,22,2016-03-31,2019-07-01,2016-04-26,17,0.07,0.0,False,314,True
300475,21,2018-12-14,2019-07-01,2021-06-25,598,2.45,-0.3768828877731035,True,0,True
300476,132,2020-03-30,2020-12-31,2025-03-17,1202,4.93,-0.5844588232128924,,587,True
300480,10,2018-12-14,2019-01-14,2021-07-22,631,2.59,-0.44969472192578863,False,0,True
300482,1,2015-07-01,2015-07-01,2015-11-11,88,0.36,-0.4429756586744461,False,856,True
300484,1,2016-03-25,2016-03-25,2016-04-25,20,0.08,-0.01737146867871553,False,0,True
300487,20,2016-09-13,2019-06-28,2021-07-22,1170,4.8,-0.4987241055448246,False,0,True
300489,12,2018-12-14,2019-06-20,2020-07-09,373,1.53,-0.2584420334024138,False,3,True
300492,22,2015-12-24,2019-07-01,2016-07-07,130,0.53,-0.3633326372937983,False,0,True
300494,1,2019-01-03,2019-01-03,2023-06-20,1082,4.43,-0.5876818412101035,False,0,True
300496,160,2017-02-16,2019-08-09,2021-07-05,1067,4.37,-0.5329801663183172,False,728,True
300502,253,2018-12-14,2020-12-31,2020-07-07,376,1.54,-0.2910114219500083,True,234,True
300515,1,2016-06-14,2016-06-14,2016-07-11,17,0.07,0.0,False,0,True
300525,44,2016-07-26,2018-08-31,2016-08-18,17,0.07,0.0,False,61,True
300529,1,2017-09-21,2017-09-21,2021-02-08,822,3.37,-0.2698412698412699,False,348,True
300534,1,2016-09-13,2016-09-13,2017-03-23,124,0.51,-0.43558353736737787,False,0,True
300536,2,2016-09-21,2019-01-03,2021-09-02,1205,4.94,-0.7760466507177033,False,0,True
300545,1,2016-09-29,2016-09-29,2016-11-11,26,0.11,-0.11656968425069159,False,0,True
300546,1,2016-09-29,2016-09-29,2016-11-30,39,0.16,-0.07654841045218186,False,0,True
300548,1,2016-10-14,2016-10-14,2016-11-10,19,0.08,-0.0052168576104746345,False,39,True
300551,21,2016-10-19,2019-06-28,2016-11-11,17,0.07,0.0,False,0,True
300552,11,2016-10-25,2019-01-14,2020-01-13,787,3.23,-0.8389118864577173,False,0,True
300553,1,2016-10-25,2016-10-25,2016-11-23,21,0.09,0.0,False,0,True
300556,1,2016-11-08,2016-11-08,2016-12-01,17,0.07,0.0,False,0,True
300558,3,2019-01-03,2019-01-07,2020-06-30,359,1.47,-0.26952402957486143,False,638,True
300567,1,2016-11-28,2016-11-28,2020-01-22,770,3.16,-0.47864911276473954,False,287,True
300568,21,2018-12-14,2019-07-01,2021-07-09,622,2.55,-0.3398708734315995,False,75,True
300569,9,2018-12-14,2019-01-11,2021-11-18,704,2.89,-0.4394223785853746,False,0,True
300573,22,2017-09-21,2019-07-01,2020-07-10,678,2.78,-0.5960639954693472,True,134,True
300576,18,2018-07-26,2019-06-25,2020-07-09,463,1.9,-0.3156705173279759,False,0,True
300578,2,2018-12-14,2019-01-03,2020-03-02,291,1.19,-0.3073968336361277,False,28,True
300579,2,2016-12-27,2016-12-28,2020-08-03,875,3.59,-0.581994459833795,False,178,True
300581,21,2018-12-14,2019-07-01,2021-06-22,609,2.5,-0.46825224971170454,False,41,True
300582,10,2018-12-14,2019-01-14,2021-07-26,633,2.59,-0.4919005580078287,False,0,True
300586,1,2017-01-04,2017-01-04,2021-12-02,1102,4.52,-0.5117591721542804,False,0,True
300587,23,2017-01-05,2019-07-01,2021-08-23,1127,4.62,-0.669529740176079,False,0,True
300588,3,2017-01-05,2017-01-10,2017-02-06,17,0.07,0.0,False,0,True
300591,1,2017-01-10,2017-01-10,2017-02-09,17,0.07,0.0,False,0,True
300593,21,2018-12-14,2019-07-01,2021-06-17,606,2.48,-0.43784107946026984,False,0,True
300595,141,2017-09-21,2019-09-17,2020-06-01,651,2.67,-0.33811943499137576,False,433,True
300598,21,2018-12-14,2019-07-01,2019-11-27,230,0.94,-0.4656184486373166,True,239,True
300601,223,2017-09-21,2019-06-25,2020-04-07,615,2.52,-0.6122969710272168,False,678,True
300604,21,2018-12-14,2019-07-01,2021-07-21,629,2.58,-0.3833972946991545,False,12,True
300609,1,2017-02-17,2017-02-17,2017-03-14,17,0.07,0.0,False,0,True
300613,21,2018-12-14,2019-07-01,2021-07-05,618,2.53,-0.3794257784236077,False,145,True
300617,8,2018-12-14,2019-06-20,2021-11-25,714,2.93,-0.32625953135336516,False,0,True
300619,11,2019-06-17,2019-07-01,2021-11-26,596,2.44,-0.47353331072540605,False,0,True
300623,10,2018-12-14,2019-01-14,2020-11-09,459,1.88,-0.3396732146135488,False,196,True
300624,15,2019-01-03,2019-07-01,2023-06-20,1082,4.43,-0.7100227790432803,False,1,True
300627,2,2017-03-24,2017-03-27,2021-08-13,1070,4.39,-0.5178682411435673,False,8,True
300628,1,2017-03-22,2017-03-22,2020-03-02,716,2.93,-0.4414640260716971,True,412,True
300636,9,2018-12-14,2019-01-14,2022-05-13,824,3.38,-0.5606789745384548,False,0,True
300638,11,2017-09-21,2019-01-14,2020-08-03,694,2.84,-0.42682926829268286,False,129,True
300639,4,2019-01-03,2019-01-14,2020-07-13,368,1.51,-0.2901204281891169,False,162,True
300641,11,2019-06-17,2019-07-01,2024-05-15,1186,4.86,-0.6560631280438938,,0,True
300648,1,2017-04-26,2017-04-26,2021-08-10,1046,4.29,-0.6848036425725668,False,0,True
300649,1,2017-05-08,2017-05-08,2017-08-02,60,0.25,-0.30112903225806453,False,0,True
300655,22,2017-09-21,2019-07-01,2021-07-29,928,3.8,-0.5442746153455543,False,6,True
300657,1,2017-05-26,2017-05-26,2020-07-08,723,2.96,-0.6192468619246863,True,16,True
300659,10,2018-12-14,2019-01-14,2020-07-08,376,1.54,-0.21729635944838321,False,31,True
300661,46,2018-12-14,2019-10-08,2019-12-24,239,0.98,-0.2428852975955853,True,326,True
300663,10,2018-12-14,2019-01-14,2021-06-21,608,2.49,-0.5875733634311513,False,51,True
300671,21,2018-12-14,2019-07-01,2021-06-07,599,2.45,-0.5124474620109927,False,52,True
300672,36,2018-12-14,2020-12-31,2021-07-05,618,2.53,-0.4494371847464842,False,127,True
300674,1,2018-11-07,2018-11-07,2020-07-20,412,1.69,-0.4422135161606269,False,268,True
300677,56,2018-12-14,2020-06-11,2020-05-27,349,1.43,-0.27763496143958866,False,176,True
300680,10,2017-07-26,2019-01-14,2021-01-05,755,3.09,-0.6715938303341902,False,0,True
300681,2,2019-06-17,2019-06-18,2022-08-23,776,3.18,-0.5383900928792569,False,0,True
300687,7,2018-12-14,2019-01-14,2023-03-20,1032,4.23,-0.4177617339114995,False,0,True
300693,21,2018-12-14,2019-07-01,2021-08-11,645,2.64,-0.41786600496277926,False,0,True
300696,1,2018-12-14,2018-12-14,2021-11-12,705,2.89,-0.42803164413695427,False,88,True
300700,1,2017-09-13,2017-09-13,2017-11-07,24,0.1,-0.03552631578947374,False,0,True
300702,13,2017-09-19,2019-01-14,2020-06-17,665,2.73,-0.6673501828008266,False,68,True
300706,1,2017-09-26,2017-09-26,2017-10-26,17,0.07,0.0,False,0,True
300709,11,2018-12-14,2019-01-14,2020-02-20,284,1.16,-0.3087707428915074,False,36,True
300712,22,2018-12-14,2019-07-01,2021-07-07,620,2.54,-0.3236854546409623,False,0,True
300715,1,2017-10-27,2017-10-27,2020-07-20,657,2.69,-0.5655309833857207,False,33,True
300722,10,2018-12-14,2019-01-14,2020-10-14,439,1.8,-0.3685871743486975,False,37,True
300724,22,2018-12-14,2019-07-01,2020-12-10,482,1.98,-0.41272245361605453,False,242,True
300725,12,2017-11-13,2019-01-14,2017-12-08,19,0.08,-0.0061655901350557984,True,265,True
300726,11,2018-12-14,2019-01-14,2021-07-16,627,2.57,-0.3116446578631452,False,29,True
300729,22,2018-12-14,2019-07-01,2020-10-13,440,1.8,-0.41584748287161155,False,0,True
300738,8,2018-01-22,2019-01-14,2020-05-06,552,2.26,-0.5701809107922645,False,0,True
300748,3,2018-09-21,2018-09-26,2019-05-27,159,0.65,-0.42216838279830415,True,307,True
300750,434,2018-06-11,2020-05-14,2020-07-07,503,2.06,-0.3670485555660111,True,603,True
300751,56,2018-11-09,2020-09-10,2020-10-20,470,1.93,-0.4656703382017565,True,145,True
300759,11,2019-06-17,2019-07-01,2021-01-25,394,1.61,-0.2880221219618686,False,227,True
300760,15,2018-10-16,2019-01-08,2020-07-23,431,1.77,-0.1860291680477295,False,519,True
300763,27,2019-06-17,2020-12-30,2020-10-09,319,1.31,-0.40669800235017617,True,22,True
300765,11,2019-06-17,2019-07-01,2023-11-17,1065,4.36,-0.4921065070111864,,0,True
300767,11,2019-06-17,2019-07-01,2020-08-28,295,1.21,-0.27927083333333336,False,42,True
300769,11,2019-06-17,2019-07-01,2021-07-09,503,2.06,-0.44066799420709635,False,20,True
300772,4,2019-04-26,2019-05-06,2021-09-15,583,2.39,-0.43450479233226835,False,0,True
300776,9,2019-06-17,2019-06-27,2022-08-01,760,3.11,-0.3787205896248701,False,2,True
300777,1,2019-05-16,2019-05-16,2019-06-20,24,0.1,-0.09996722386102919,True,155,True
300782,39,2019-06-18,2019-10-09,2019-08-08,37,0.15,-0.07650591609896018,True,337,True
300792,1,2019-09-27,2019-09-27,2020-04-10,127,0.52,-0.25664400494437567,False,73,True
300803,29,2019-11-18,2020-12-31,2020-01-07,35,0.14,-0.1544642857142856,True,27,True
300806,1,2019-11-25,2019-11-25,2021-07-09,394,1.61,-0.4544562230074598,False,0,True
300811,1,2019-12-30,2019-12-30,2021-11-22,458,1.88,-0.4933184855233853,True,0,True
300813,1,2020-01-14,2020-01-14,2022-11-29,696,2.85,-0.5486786408877702,False,0,True
300831,1,2020-05-07,2020-05-07,2020-07-09,43,0.18,-0.1973125884016974,False,0,True
300841,1,2020-06-16,2020-06-16,2020-07-13,17,0.07,0.0,False,108,True
300842,1,2020-06-18,2020-06-18,2021-08-25,280,1.15,-0.5713089005235603,False,0,True
300846,1,2020-07-01,2020-07-01,2020-07-24,17,0.07,0.0,False,0,True
300857,1,2020-07-27,2020-07-27,2024-07-09,958,3.93,-0.6614019904803116,,0,True
302132,1301,2010-09-29,2020-12-31,2015-06-02,1053,4.32,-0.5969097651421509,False,0,True
600000,153,2005-06-17,2006-10-10,2007-04-11,391,1.6,-0.19961566178236845,True,3535,True
600008,1,2005-06-17,2005-06-17,2007-08-29,494,2.02,-0.30969581289714665,False,3074,True
600009,109,2014-05-27,2014-11-07,2019-05-16,1212,4.97,-0.3805748365453392,False,3817,True
600010,1,2005-06-17,2005-06-17,2007-09-17,521,2.14,-0.3414611955236102,False,3254,True
600015,1,2005-06-17,2005-06-17,2007-08-13,460,1.89,-0.23187064459930307,False,3391,True
600016,299,2005-01-04,2006-08-14,2007-01-23,467,1.91,-0.13627009646302257,True,3791,True
600019,19,2005-05-12,2005-06-07,2007-10-15,563,2.31,-0.2070410729253982,False,3721,True
600021,1044,2010-05-04,2014-11-06,2015-05-04,1160,4.75,-0.34084222140492826,False,2627,True
600022,1,2005-06-17,2005-06-17,2007-07-30,477,1.95,-0.2373314152130912,False,2681,True
600026,1,2005-06-17,2005-06-17,2007-07-31,476,1.95,-0.23253012048192778,False,3124,True
600027,1,2005-06-17,2005-06-17,2007-09-13,510,2.09,-0.4509337860780984,False,2996,True
600028,397,2005-01-04,2006-10-18,2007-09-05,615,2.52,-0.2494802494802495,False,3817,True
600029,317,2005-06-17,2014-10-28,2007-08-09,466,1.91,-0.27974276527331177,False,3113,True
600030,109,2005-06-17,2006-12-13,2006-12-12,331,1.36,-0.2805764625384879,True,3451,True
600031,781,2005-06-17,2019-01-23,2007-03-08,412,1.69,-0.3124262350362502,True,3282,True
600036,367,2005-01-04,2006-09-08,2007-05-09,522,2.14,-0.20710550530780802,False,3790,True
600037,630,2005-06-17,2014-04-21,2007-05-16,435,1.78,-0.28510053090552445,False,3213,True
600039,2,2018-06-19,2018-06-20,2023-04-18,1162,4.76,-0.31229085074264484,True,1445,True
600050,432,2005-01-04,2006-11-22,2007-10-11,642,2.63,-0.3141193595342068,False,3724,True
600052,3,2005-06-17,2013-05-28,2007-02-16,349,1.43,-0.3392576590730557,True,207,True
600053,4,2005-06-17,2015-11-12,2007-01-09,344,1.41,-0.6313759108444064,True,1171,True
600055,3,2005-06-17,2013-05-28,2007-05-18,439,1.8,-0.19675313216869605,True,567,True
600056,1,2005-06-17,2005-06-17,2007-09-03,500,2.05,-0.33310782029116237,True,2115,True
600057,2,2013-05-27,2013-05-28,2015-06-11,463,1.9,-0.2732014860959957,False,1141,True
600058,1,2005-06-17,2005-06-17,2007-05-09,428,1.75,-0.31461342395921843,False,2957,True
600059,1,2005-06-17,2005-06-17,2007-01-11,355,1.45,-0.2747687400318979,True,1828,True
600060,58,2005-06-17,2012-01-06,2007-04-23,418,1.71,-0.26831262262916944,True,2706,True
600061,2,2013-05-27,2013-05-28,2015-04-08,364,1.49,-0.2907059474557958,False,1404,True
600062,1,2005-06-17,2005-06-17,2007-04-16,411,1.68,-0.2813576623708052,True,2770,True
600063,3,2005-06-17,2013-05-28,2007-04-17,418,1.71,-0.19612441372500622,True,815,True
600066,1,2005-06-17,2005-06-17,2007-05-23,439,1.8,-0.18879334357674926,True,2800,True
600067,1,2005-06-17,2005-06-17,2007-05-17,434,1.78,-0.28814615169467817,False,1756,True
600071,21,2018-12-14,2019-07-01,2021-10-26,686,2.81,-0.4318155242171239,False,36,True
600072,1,2005-06-17,2005-06-17,2007-02-07,372,1.52,-0.37678673527730133,True,1666,True
600075,1,2005-06-17,2005-06-17,2007-01-18,337,1.38,-0.30697487063489615,True,101,True
600078,11,2005-06-17,2019-01-14,2007-10-10,530,2.17,-0.47736224641057123,False,209,True
600079,1,2005-06-17,2005-06-17,2007-04-05,401,1.64,-0.39571104328089535,True,2453,True
600081,1,2005-06-17,2005-06-17,2010-03-22,1120,4.59,-0.7701703632272581,False,95,True
600082,1,2005-06-17,2005-06-17,2007-05-08,419,1.72,-0.2420558754531884,False,22,True
600084,1,2005-06-17,2005-06-17,2007-12-27,492,2.02,-0.4760231388873871,False,347,True
600088,1,2005-06-17,2005-06-17,2007-06-21,455,1.86,-0.25784097881401813,False,634,True
600089,315,2005-06-17,2020-06-30,2007-01-05,342,1.4,-0.26207122431754903,True,3225,True
600094,310,2005-01-04,2006-11-16,2007-05-22,511,2.09,-0.5104276069017255,False,1465,True
600095,8,2018-12-14,2019-01-10,2020-08-20,397,1.63,-0.3670224006762469,False,6,True
600096,1,2005-06-17,2005-06-17,2007-09-05,515,2.11,-0.23805799934832195,False,1854,True
600099,1,2005-06-17,2005-06-17,2007-03-27,409,1.68,-0.2805359903796598,True,1,True
600100,50,2005-06-17,2013-07-10,2007-06-14,452,1.85,-0.23634639343957453,True,3137,True
600101,1,2005-06-17,2005-06-17,2007-05-29,437,1.79,-0.45099277345120325,False,13,True
600103,1,2005-06-17,2005-06-17,2007-04-17,418,1.71,-0.2762053484286551,False,229,True
600104,28,2005-06-17,2008-11-07,2007-05-08,431,1.77,-0.2708063526685297,True,3340,True
600105,3,2005-06-17,2013-05-28,2010-01-15,1085,4.45,-0.8074066899134702,False,475,True
600106,1,2005-06-17,2005-06-17,2007-06-15,456,1.87,-0.3060365953275609,False,270,True
600108,1,2005-06-17,2005-06-17,2007-03-01,390,1.6,-0.2768059271455032,True,2425,True
600109,294,2011-08-08,2013-11-15,2015-06-04,903,3.7,-0.41466563387554856,False,2464,True
600110,22,2005-06-17,2019-07-01,2007-05-21,413,1.69,-0.3264260126756683,False,1492,True
600111,938,2005-06-17,2020-11-12,2007-02-16,382,1.57,-0.2951849267271459,True,3059,True
600115,222,2005-06-17,2014-09-04,2007-09-05,432,1.77,-0.29807692307692313,False,2631,True
600117,1,2005-06-17,2005-06-17,2007-08-27,504,2.07,-0.39439003312689036,False,316,True
600118,813,2005-06-17,2014-06-26,2007-01-16,355,1.45,-0.32533119943095934,True,2503,True
600119,2,2013-05-27,2013-05-28,2015-06-02,488,2.0,-0.5777372316912168,False,249,True
600120,1,2005-06-17,2005-06-17,2007-04-30,427,1.75,-0.24684193765259543,True,1520,True
600121,1,2005-06-17,2005-06-17,2007-08-28,500,2.05,-0.40618528503887785,False,449,True
600123,1,2005-06-17,2005-06-17,2007-07-25,481,1.97,-0.24517374517374513,True,2899,True
